genus,species,common_nam,street_num,street_nam,site,date_deliv,time_deliv,date_compl,time_compl,estimated_,source,program_ye,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area
Cercis,canadensis 'Merlot',Merlot redbud,2760,E. Princess Anne Rd,1L,11/21/2018,00:00.0,11/7/2018,00:00.0,490.873852,City Nursery,2019,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Prunus,cerasifera 'Krauter Vesuvius',Krauter Vesuvius purple leaf plum,3224,Woodland Ave,1F,1/23/2018,00:00.0,1/25/2018,00:00.0,314.159265,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Chionanthus,virginicus,White fringetree,2948,Hollister Ave,1F,1/23/2018,00:00.0,1/25/2018,00:00.0,176.714587,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Prunus,cerasifera 'Krauter Vesuvius',Krauter Vesuvius purple leaf plum,3254,Woodland Ave,2F,1/23/2018,00:00.0,1/25/2018,00:00.0,314.159265,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Oxydendrum,arboreum,Sourwood,3254,Woodland Ave,1F,12/13/2017,00:00.0,2/1/2018,00:00.0,706.858347,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Chionanthus,virginicus,White fringetree,2963,Hollister Ave,1F,1/23/2018,00:00.0,1/25/2018,00:00.0,176.714587,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Prunus,cerasifera 'Krauter Vesuvius',Krauter Vesuvius purple leaf plum,3238,Woodland Ave,1F,1/23/2018,00:00.0,1/30/2018,00:00.0,314.159265,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Prunus,cerasifera 'Krauter Vesuvius',Krauter Vesuvius purple leaf plum,3228,Woodland Ave,1F,1/23/2018,00:00.0,1/30/2018,00:00.0,314.159265,City Nursery,2018,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,11P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2809,Park Cres,1F,1/8/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Cercis,canadensis 'Forest Pansy',Forest Pansy redbud,2724,Park Cres,2P,12/12/2017,00:00.0,1/30/2018,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Magnolia,virginiana,Sweetbay magnolia,3025,North Lakebridge Dr,1P,10/30/2017,00:00.0,11/1/2017,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Cercis,canadensis 'Forest Pansy',Forest Pansy redbud,2724,Park Cres,3P,12/12/2017,00:00.0,1/30/2018,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,10P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Magnolia,virginiana,Sweetbay magnolia,3000,E. Virginia Beach Blvd,2P,1/2/2019,00:00.0,1/4/2019,00:00.0,490.873852,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2705,Park Cres,1F,1/2/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,14P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,9P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,6P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Magnolia,virginiana,Sweetbay magnolia,2724,Park Cres,4P,2/28/2017,00:00.0,3/1/2018,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2821,Park Cres,1F,1/8/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,13P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2709,Park Cres,1F,1/8/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Magnolia,virginiana,Sweetbay magnolia,2724,Park Cres,5P,2/28/2017,00:00.0,3/1/2018,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Cercis,canadensis 'Merlot',Merlot redbud,3025,N Lakebridge Rd,4P,10/30/2017,00:00.0,11/1/2017,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2817,Park Cres,1F,1/8/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Magnolia,virginiana,Sweetbay magnolia,3025,North Lakebridge Dr,2P,10/30/2017,00:00.0,11/1/2017,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2721,Park Cres,1F,1/8/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,7P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,8P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Magnolia,virginiana,Sweetbay magnolia,3000,E. Virginia Beach Blvd,1P,1/2/2019,00:00.0,1/4/2019,00:00.0,490.873852,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ulmus,alata,Winged elm,2717,Park Cres,1F,1/8/2019,00:00.0,1/8/2019,00:00.0,1256,City Nursery,2019,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Ostrya,virginiana,Hophornbeam,2724,Park Cres,12P,11/16/2017,00:00.0,12/12/2017,00:00.0,706.858347,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Cercis,canadensis 'Merlot',Merlot redbud,3025,N Lakebridge Rd,3P,10/30/2017,00:00.0,11/1/2017,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Cercis,canadensis 'Forest Pansy',Forest Pansy redbud,2724,Park Cres,1P,12/12/2017,00:00.0,1/30/2018,00:00.0,490.873852,City Nursery,2018,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
Acer,campestre 'Evelyn',Queen Elizabeth hedge maple,2702,Marlboro Ave,1F,11/26/2018,00:00.0,12/14/2018,00:00.0,490.873852,City Nursery,2019,45,51,710,4600,51710004600,46,Census Tract,G5020,S,1141944,328374,36.8434484,-76.2500421,CHESTERFIELD HEIGHTS,0.055181972,0.000148542
Cercis,canadensis 'Merlot',Merlot redbud,111,Park Ave,1SC,12/4/2017,00:00.0,2/5/2018,00:00.0,490.873852,City Nursery,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ulmus,parvifolia 'Bosque',Bosque elm,150,Park Ave,5P,12/5/2017,00:00.0,12/7/2017,00:00.0,706.858347,Purchased,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Cercis,canadensis 'Merlot',Merlot redbud,111,Park Ave,2SC,12/4/2017,00:00.0,2/5/2018,00:00.0,490.873852,City Nursery,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Cercis,canadensis 'Merlot',Merlot redbud,111,Park Ave,3SC,12/4/2017,00:00.0,2/5/2018,00:00.0,490.873852,City Nursery,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ulmus,parvifolia 'Bosque',Bosque elm,150,Park Ave,6P,12/5/2017,00:00.0,12/7/2017,00:00.0,706.858347,Purchased,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ulmus,parvifolia 'Bosque',Bosque elm,150,Park Ave,1P,12/5/2017,00:00.0,12/7/2017,00:00.0,706.858347,Purchased,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ulmus,parvifolia 'Bosque',Bosque elm,150,Park Ave,2P,12/5/2017,00:00.0,12/7/2017,00:00.0,706.858347,Purchased,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ostrya,virginiana,Hophornbeam,150,Park Ave,5F,1/22/2019,00:00.0,1/28/2019,00:00.0,706.858347,City Nursery,2019,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ulmus,parvifolia 'Bosque',Bosque elm,150,Park Ave,3P,12/5/2017,00:00.0,12/7/2017,00:00.0,706.858347,Purchased,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ostrya,virginiana,Hophornbeam,150,Park Ave,10F,1/22/2019,00:00.0,1/28/2019,00:00.0,706.858347,City Nursery,2019,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ostrya,virginiana,Hophornbeam,150,Park Ave,2F,1/22/2019,00:00.0,1/28/2019,00:00.0,706.858347,City Nursery,2019,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Ulmus,parvifolia 'Bosque',Bosque elm,150,Park Ave,4P,12/5/2017,00:00.0,12/7/2017,00:00.0,706.858347,Purchased,2018,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
Gingko,biloba,Gingko,109,E Main St,2S,12/11/2017,00:00.0,12/14/2017,00:00.0,490.873852,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ulmus,parvifolia 'Bosque',Bosque elm,201,W Tazewell St,1S,11/22/2017,00:00.0,11/29/2017,00:00.0,706.858347,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,500,Main St,1F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,440,Bank St,2F,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,321,E Main St,1F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Quercus,virginiana,Live oak,810,Union St,2M,11/30/2017,00:00.0,12/5/2017,00:00.0,6361.72512,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,109,Main St,1F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,300,Main St,2F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,50,Martins Ln,1S,11/29/2017,00:00.0,12/1/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,480,Main St,4F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,412,Bank St,2F,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,111,Granby St,2F,11/29/2017,00:00.0,12/20/2017,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,321,E Main St,6F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ulmus,parvifolia 'Bosque',Bosque elm,201,W Tazewell St,4S,11/22/2017,00:00.0,11/29/2017,00:00.0,706.858347,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ulmus,parvifolia 'Bosque',Bosque elm,201,W Tazewell St,1F,11/22/2017,00:00.0,11/29/2017,00:00.0,706.858347,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Taxodium,ascendens,Pond cypress,138,W Olney Rd,3P,10/13/2017,00:00.0,10/13/2017,00:00.0,490.873852,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,215,E Main St,3S,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,111,Granby St,5F,11/29/2017,00:00.0,12/20/2017,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ulmus,parvifolia 'Bosque',Bosque elm,201,W Tazewell St,3S,11/22/2017,00:00.0,11/29/2017,00:00.0,706.858347,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Gingko,biloba,Gingko,150,Granby St,2S,3/23/2018,00:00.0,3/30/2018,00:00.0,490.873852,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,109,E Main St,5S,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Quercus,virginiana,Live oak,810,Union St,1M,11/30/2017,00:00.0,12/5/2017,00:00.0,6361.72512,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,480,Main St,3F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,321,E Main St,1S,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,111,Granby St,6F,11/29/2017,00:00.0,12/20/2017,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,215,E Main St,4S,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,235,E Main St,1F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,321,E Main St,3F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,235,E Main St,2F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,235,E Main St,1S,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,480,Main St,2F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Quercus,virginiana,Live oak,323,Freemason Ave,4F,11/30/2017,00:00.0,12/5/2017,00:00.0,6361.72512,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ilex,x attenuata,East Palatka holly,500,Main St,3F,1/31/2018,00:00.0,2/1/2018,00:00.0,176.714587,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ulmus,parvifolia 'Bosque',Bosque elm,485,Saint Pauls Blvd,2S,12/5/2017,00:00.0,12/12/2017,00:00.0,706.858347,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ulmus,parvifolia 'Bosque',Bosque elm,201,W Tazewell St,3F,11/22/2017,00:00.0,11/29/2017,00:00.0,706.858347,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Gingko,biloba,Gingko,150,Granby St,3S,3/23/2018,00:00.0,3/30/2018,00:00.0,490.873852,Purchased,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Ginkgo,biloba 'Shangri-La',Ginkgo,421,Bank St,3F,11/29/2017,00:00.0,12/14/2017,00:00.0,1256.63706,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
Taxodium,ascendens,Pond cypress,138,W Olney Rd,1P,10/13/2017,00:00.0,10/13/2017,00:00.0,490.873852,City Nursery,2018,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
